account_id,customer_id,customer_name,product_type,delinquency_stage,days_past_due,overdue_amount,total_balance,risk_flag,current_status,email,mobile_phone,postcode,last_contact_channel,self_service_candidate,created_date
ACC-11893,CUST-51893,Suzanne Lees,personal_loan,mid,32,205.45,11407.09,N,plan_requested,hillkathryn@example.net,68511641701,G3A 1TP,email,Y,2025-11-15
ACC-11894,CUST-51894,Miss Linda Stone,credit_card,early,26,1522.06,12286.01,N,email_sent,emily48@example.org,70336112219,G9 5DQ,phone,Y,2026-01-26
ACC-11895,CUST-51895,Naomi Hodgson,auto_finance,early,10,1327.93,11533.72,N,specialist_review,steven85@example.org,23118570208,B56 8AB,sms,Y,2025-10-04
ACC-11896,CUST-51896,Miss Kirsty Mahmood,personal_loan,mid,36,784.51,14440.88,N,email_sent,kjackson@example.net,26351831861,DH45 1UP,phone,Y,2025-12-22
ACC-11897,CUST-51897,Duncan Smith,personal_loan,late,87,1468.69,6195.13,N,awaiting_follow_up,julie13@example.com,18416693959,M9 8HN,sms,N,2026-01-09
ACC-11898,CUST-51898,Stewart Clark,personal_loan,early,12,1447.03,2768.78,N,email_sent,parrygeorgina@example.org,,W3K 1AT,letter,Y,2026-01-14
ACC-11899,CUST-51899,Mr Mathew Potts,credit_card,early,11,761.24,9231.9,N,new_delinquency,ilewis@example.com,38174395945,TR3 5NJ,email,Y,2026-01-04
ACC-11900,CUST-51900,Nicholas Morris,credit_card,mid,58,610.31,8097.88,N,new_delinquency,lpalmer@example.net,60347289392,WF16 3BT,,Y,2026-01-14
ACC-11901,CUST-51901,Dr Stewart Harrison,auto_finance,early,15,724.98,4903.85,N,new_delinquency,maurice59@example.net,43009371883,ZE7 2RB,sms,Y,2026-01-21
ACC-11902,CUST-51902,Keith Davies,credit_card,mid,43,404.01,9914.71,N,new_delinquency,simonjones@example.net,30600165923,TR2V 5YA,phone,Y,2025-12-04
ACC-11903,CUST-51903,Dr Craig Little,personal_loan,mid,59,1280.85,14847.85,N,awaiting_follow_up,reedsharon@example.com,57772046229,NR8E 6UY,sms,Y,2025-12-21
ACC-11904,CUST-51904,Ms Hannah Parry,auto_finance,late,98,908.2,8384.45,N,legal_watch,eileen44@example.com,15983167568,N7 3XQ,phone,N,2025-12-26
ACC-11905,CUST-51905,Paula Sharp,credit_card,early,17,209.5,8723.64,N,no_response_cycle,robinsonjason@example.com,12375742839,W2 8AE,phone,Y,2025-12-02
ACC-11906,CUST-51906,Martin Sutton,credit_card,early,15,940.95,13915.02,N,specialist_review,henryhill@example.net,30303419664,WR42 0GX,letter,Y,2025-12-05
ACC-11907,CUST-51907,Jordan Hodgson,personal_loan,early,20,649.02,10994.76,N,plan_requested,,05348744696,HX8 2SF,email,Y,2026-01-25
ACC-11908,CUST-51908,Mrs Debra Lyons,credit_card,late,116,463.23,9385.55,N,plan_requested,uquinn@example.org,79797934108,IG1X 6BP,email,N,2026-01-23
ACC-11909,CUST-51909,Kate Rogers,personal_loan,late,72,192.3,10949.11,Y,Awaiting Follow Up,qjames@example.org,58142556058,HA7E 4EY,phone,N,2026-01-12
ACC-11910,CUST-51910,Sean Birch,credit_card,late,86,298.26,941.38,N,no_response_cycle,usheppard@example.com,00967960255,G0 0TF,phone,N,2025-12-13
ACC-11911,CUST-51911,Mr Adam Evans,personal_loan,mid,40,162.09,7815.91,N,awaiting_follow_up,darnold@example.org,,E05 1BL,email,Y,2025-12-26
ACC-11912,CUST-51912,Mrs Sophie Smith,personal_loan,late,93,1732.78,12138.45,N,manual_follow_up,ashleighthompson@example.org,98240599747,WR0 7ZY,letter,N,2025-11-18
ACC-11913,CUST-51913,Mr Carl Marshall,credit_card,late,86,754.2,13946.8,N,promise_due,mohamed70@example.org,04844297975,BB74 6GH,sms,N,2025-10-07
ACC-11914,CUST-51914,Dr Jasmine Higgins,personal_loan,early,10,1544.19,11564.18,Y,promise due,coxhannah@example.net,67655454684,N8 4PS,email,N,2025-11-06
ACC-11915,CUST-51915,Ann Stevens,credit_card,mid,48,1303.11,3708.6,N,manual_follow_up,ashleygreenwood@example.com,89317779789,DT9 6WZ,phone,Y,2025-12-15
ACC-11916,CUST-51916,William Jennings-Smith,personal_loan,early,19,540.13,4292.53,N,awaiting_follow_up,robinslater@example.net,49756009262,G07 2TT,email,Y,2025-12-09
ACC-11917,CUST-51917,Dr Louis Morgan,credit_card,mid,59,874.17,11824.86,N,specialist_review,qclark@example.com,46041641635,EH97 0XW,sms,Y,2026-01-29
ACC-11918,CUST-51918,Hugh Woods,auto_finance,mid,36,1138.96,4605.74,N,new_delinquency,hayleygreen@example.net,12497802237,M6 4EF,letter,Y,2025-11-10
ACC-11919,CUST-51919,Elizabeth Perry-Thompson,credit_card,early,8,654.9,7694.94,N,promise due,maurice89@example.net,97869384776,IV0 5XG,phone,Y,2025-12-17
ACC-11920,CUST-51920,Iain Dawson,personal_loan,early,7,1602.72,8827.99,N,manual_follow_up,hazel00@example.org,96261074825,M4T 7TL,email,Y,2025-10-27
ACC-11921,CUST-51921,Hazel Murphy,personal_loan,mid,36,1626.23,4897.48,N,legal_watch,hsmith@example.net,93942668293,LD7P 2AD,,Y,2025-12-08
ACC-11922,CUST-51922,Dr Danielle Collins,credit_card,mid,55,979.24,10890.45,N,legal_watch,susan60@example.net,59094748540,G91 6XY,phone,Y,2025-11-06
ACC-11923,CUST-51923,Craig Edwards,personal_loan,mid,54,766.86,13802.98,N,legal_watch,connor14@example.net,34042990519,S4F 6HY,letter,N,2025-10-26
ACC-11924,CUST-51924,Raymond Parsons,credit_card,late,95,676.23,14483.88,Y,plan_requested,steven97@example.org,55653732792,M8 6LY,letter,Yes,2025-10-10
ACC-11925,CUST-51925,Maureen Lane-Patel,personal_loan,mid,52,503.47,10123.77,N,legal_watch,joanne60@example.com,05517239475,WC9M 5DU,email,Y,2025-10-26
ACC-11926,CUST-51926,Jill Davis,credit_card,early,12,84.38,2978.92,N,manual_follow_up,clare74@example.org,98175588161,TQ5 4LA,,Y,2025-10-08
ACC-11927,CUST-51927,Jenna Ahmed,personal_loan,early,23,922.34,13967.94,N,specialist_review,cchapman@example.com,16297410643,M6 3RX,,Y,2025-12-26
ACC-11928,CUST-51928,Thomas Ward-Martin,credit_card,early,29,1553.64,13673.83,N,no_response_cycle,lewisbradley@example.com,09257732982,M04 2NB,,Y,2025-12-27
ACC-11929,CUST-51929,Howard Webster,auto_finance,late,71,1213.88,2033.59,Y,manual_follow_up,,98154271286,WS35 3AT,letter,N,2025-10-13
ACC-11930,CUST-51930,Denis Brown,credit_card,mid,38,1473.41,10584.59,N,awaiting_follow_up,btaylor@example.org,,IM08 2RL,sms,Y,2025-12-16
ACC-11931,CUST-51931,Lorraine Harvey-Taylor,credit_card,late,104,1571.73,13510.44,Y,awaiting_follow_up,kingstanley@example.net,10400868375,DY4X 7AJ,sms,N,2025-12-18
ACC-11932,CUST-51932,Frederick Hale,credit_card,early,25,1164.45,9092.67,N,awaiting_follow_up,wardjanice@example.com,11128238678,N02 7HN,letter,Y,2026-01-07
ACC-11933,CUST-51933,Brenda Hayward,credit_card,early,26,1605.77,3868.05,N,Awaiting Follow Up,roy46@example.net,59442554561,BN2A 7TH,,Y,2026-01-25
ACC-11934,CUST-51934,Mr Tony Patel,credit_card,early,23,325.1,2408.84,N,plan_requested,birdkarl@example.net,79337225855,CB1 7LA,phone,Y,2025-11-06
ACC-11935,CUST-51935,Neil Williams,credit_card,mid,34,148.85,8218.04,N,specialist_review,billyparker@example.org,44440662359,G7T 8HF,letter,Y,2026-01-04
ACC-11936,CUST-51936,Connor Jackson-Barrett,auto_finance,early,5,113.25,7509.77,N,legal_watch,urichards@example.org,23990771483,WA6 8GT,letter,Y,2025-12-09
ACC-11937,CUST-51937,Mr Karl Hewitt,credit_card,mid,30,229.19,6896.18,N,promise_due,hussaingraeme@example.org,27765619666,BA3 9WD,sms,Y,2025-12-28
ACC-11938,CUST-51938,Tracey Williams-Woods,credit_card,early,10,1531.57,6388.85,N,,eleanortaylor@example.org,23456017852,UB6 5JJ,sms,Y,2026-01-02
ACC-11939,CUST-51939,Abbie Reeves,auto_finance,early,20,1168.57,10415.47,N,legal_watch,hopkinsmalcolm@example.com,13769726249,LA5V 1UJ,email,Y,2026-01-08
ACC-11940,CUST-51940,Amy Webb,personal_loan,late,82,576.91,1307.02,Y,new_delinquency,adrianwilkinson@example.com,78230924135,M4 0BY,email,N,2025-11-10
ACC-11941,CUST-51941,Bethany Sullivan,personal_loan,early,17,1410.99,3514.04,N,promise due,vpalmer@example.org,19402064491,E6A 6AA,sms,Y,2025-10-13
ACC-11942,CUST-51942,Damien Brown-Parker,personal_loan,mid,55,1509.0,3877.71,N,legal_watch,gillian35@example.com,64107590745,LE9 6GE,letter,Y,2025-11-11
ACC-11943,CUST-51943,Dr Toby Lees,auto_finance,mid,50,1731.32,14177.01,N,Awaiting Follow Up,donaldarnold@example.org,04681631300,AL9 9DS,phone,Y,2025-11-11
ACC-11944,CUST-51944,Brett Williamson,auto_finance,mid,33,1519.97,12552.27,N,promise_due,amanda98@example.net,36753602767,E3S 3YW,,Y,2025-12-06
ACC-11945,CUST-51945,Mrs Geraldine Thompson,personal_loan,early,26,1616.66,10968.51,N,new_delinquency,robinsonsally@example.com,97118171422,CF1E 7TY,phone,Y,2025-10-06
ACC-11946,CUST-51946,Stacey O'Neill,personal_loan,mid,54,479.71,10358.95,N,plan_requested,hayley22@example.org,13406706360,E9 9TA,,Y,2025-12-15
ACC-11947,CUST-51947,Shannon Cox,credit_card,late,102,923.29,2082.36,Y,Awaiting Follow Up,callumfisher@example.com,89744831317,HA25 1FW,letter,N,2026-01-18
ACC-11948,CUST-51948,Kathryn Dean,personal_loan,early,28,1739.18,6611.13,Y,no_response_cycle,graeme24@example.org,26279587785,BS37 3ZP,sms,N,2026-01-18
ACC-11949,CUST-51949,Mrs Diane Lewis,credit_card,mid,30,614.48,11832.37,N,awaiting_follow_up,natashacunningham@example.net,93824759281,G6 3FP,email,Y,2025-11-14
ACC-11950,CUST-51950,Beverley Pope,personal_loan,early,27,1369.46,13391.89,N,new_delinquency,amberreynolds@example.org,37130782820,LU04 4EU,sms,Y,2026-01-26
ACC-11951,CUST-51951,Max Thompson,credit_card,early,24,769.89,12590.43,N,awaiting_follow_up,pughmaria@example.com,99742936250,W90 2DE,email,Y,2026-01-27
ACC-11952,CUST-51952,Antony Walker,auto_finance,early,19,260.48,5552.33,Y,plan_requested,pamela78@example.net,69623489411,B32 6XE,phone,N,2026-01-27
ACC-11953,CUST-51953,Dr Edward Shaw,credit_card,early,29,1035.97,2662.11,N,manual_follow_up,hchan@example.org,07477182589,ST3 9XS,sms,Y,2026-01-02
ACC-11954,CUST-51954,Jason Harvey,auto_finance,early,23,1677.68,7972.32,Y,no_response_cycle,juliepatterson@example.org,70071467265,JE84 8FH,sms,N,2026-01-14
ACC-11955,CUST-51955,Louise Harrison,personal_loan,early,11,1140.78,2442.23,N,manual_follow_up,joannejones@example.net,49856618327,TD71 7BJ,sms,Y,2025-11-16
ACC-11956,CUST-51956,Duncan Donnelly,personal_loan,early,11,1515.96,9751.45,N,promise_due,pclayton@example.com,40826422727,LA1 6EF,sms,Y,2025-12-20
ACC-11957,CUST-51957,Kevin Warren,personal_loan,mid,52,1334.28,3717.05,N,legal_watch,xfreeman@example.com,09731305887,B15 9TD,email,Y,2025-12-26
ACC-11958,CUST-51958,Donna Williams,personal_loan,early,20,1569.2,13439.48,N,Awaiting Follow Up,richardsonrosemary@example.com,53684606189,JE3 8BA,sms,Y,2025-10-02
ACC-11959,CUST-51959,Kerry Palmer,credit_card,early,25,263.71,8422.28,N,Awaiting Follow Up,gwilkins@example.com,98822367650,GL4H 0QJ,sms,Y,2025-12-30
ACC-11960,CUST-51960,Caroline Gordon-King,personal_loan,mid,38,206.87,4737.63,N,manual_follow_up,patricia64@example.com,20841519266,B64 0EX,phone,Y,2026-01-17
ACC-11961,CUST-51961,Raymond Graham,personal_loan,late,82,1553.17,9370.62,Y,specialist_review,melissawoods@example.com,34393245807,SG35 6XA,letter,N,2025-10-03
ACC-11962,CUST-51962,Martyn Johnston,credit_card,early,9,1659.64,2249.64,N,no_response_cycle,staceystone@example.com,07098445555,W2 9SZ,letter,Y,2025-12-09
ACC-11963,CUST-51963,Mrs Lauren Cunningham,credit_card,early,24,1101.4,10758.32,N,specialist_review,wintervanessa@example.com,38150466950,CB1 4FJ,sms,Y,2026-01-21
ACC-11964,CUST-51964,Katie Begum,credit_card,mid,37,1572.18,10166.78,N,promise_due,helenaustin@example.org,47064064215,N0F 2YY,letter,Y,2025-11-30
ACC-11965,CUST-51965,Aimee Thompson-Brown,credit_card,mid,32,212.48,10330.78,Y,legal_watch,barkerclifford@example.net,04713514647,S50 1RL,sms,N,2025-11-16
ACC-11966,CUST-51966,Jake George,auto_finance,early,13,1657.26,3678.34,N,no_response_cycle,harristom@example.net,23795459444,GL1B 6NL,letter,Y,2025-12-11
ACC-11967,CUST-51967,Pauline Elliott,auto_finance,early,16,892.33,9570.12,N,specialist_review,chill@example.com,52658696906,PR95 7UB,email,Y,2025-11-06
ACC-11968,CUST-51968,Mr Simon Evans,credit_card,early,8,475.56,7590.86,N,manual_follow_up,holmesgregory@example.com,78210919936,E2 0YX,phone,Y,2026-01-08
ACC-11969,CUST-51969,Gordon Rowley,personal_loan,late,120,1503.42,8298.39,N,email_sent,karen40@example.org,08998367963,WV87 6HS,sms,N,2025-10-09
ACC-11970,CUST-51970,Tracy Ford,auto_finance,mid,50,885.98,2483.43,N,specialist_review,smithmaureen@example.org,53769283188,S1C 5JD,phone,Y,2026-01-29
ACC-11971,CUST-51971,Mohammad Walker,credit_card,late,83,1088.84,2553.73,Y,Awaiting Follow Up,nhunt@example.org,32828482112,E9 5JY,email,N,2026-01-14
ACC-11972,CUST-51972,Kathleen Taylor,credit_card,early,14,1545.8,5032.48,N,manual_follow_up,liamholden@example.com,63460394582,SS7 6TG,phone,Y,2026-01-22
ACC-11973,CUST-51973,Martin Harris-Warren,personal_loan,early,14,921.1,1990.61,N,plan_requested,paul87@example.org,38084187168,W9 8TP,email,Y,2026-01-24
ACC-11974,CUST-51974,Mrs Kimberley Lamb,personal_loan,late,115,1794.25,13378.18,Y,email_sent,jay19@example.org,50439582474,B0K 3YN,phone,N,2025-10-26
ACC-11975,CUST-51975,Mr Scott Brown,credit_card,early,12,1499.16,3448.85,N,no_response_cycle,kirsty52@example.net,58817433416,M8 5TT,,Y,2025-10-03
ACC-11976,CUST-51976,June Jones,credit_card,early,7,150.74,13209.25,N,legal_watch,dorothy62@example.net,34222503471,B6 7NT,,Y,2025-12-29
ACC-11977,CUST-51977,Grace Sharpe,auto_finance,early,17,403.8,10401.8,N,awaiting_follow_up,charlie07@example.com,74864581863,B3B 5RL,,Y,2026-01-09
ACC-11978,CUST-51978,Frances Miller-Adams,credit_card,mid,37,249.73,13840.32,N,specialist_review,mbennett@example.com,11756179021,JE7 5YY,phone,Y,2025-11-12
ACC-11979,CUST-51979,Mr Graeme Lewis,credit_card,late,68,1500.3,13320.53,Y,email_sent,maureenthompson@example.org,34862199456,E43 0WR,phone,N,2025-12-25
ACC-11980,CUST-51980,Ben Martin,credit_card,early,19,1360.4,9041.19,N,Awaiting Follow Up,mohammadjackson@example.net,82182280424,G2U 4HB,letter,Y,2025-11-14
ACC-11981,CUST-51981,Elaine Rowe,personal_loan,late,89,1482.51,10383.06,Y,no_response_cycle,barrygreenwood@example.net,72821941004,LA7 5TD,,N,2025-10-28
ACC-11982,CUST-51982,Leah Parker,credit_card,early,22,1090.76,7063.87,N,promise_due,tobythompson@example.com,16456824462,E30 3BH,sms,Y,2025-10-05
ACC-11983,CUST-51983,Mr Rhys Smith,personal_loan,early,14,1631.29,10415.91,N,manual_follow_up,,26045913203,G77 3PG,,Y,2025-12-23
ACC-11984,CUST-51984,Kimberley Gray,personal_loan,early,22,925.33,11664.42,N,legal_watch,rherbert@example.com,83521863619,BH1 6YS,phone,Y,2025-12-02
ACC-11985,CUST-51985,Miss Megan Reeves,personal_loan,early,17,120.48,9995.69,N,specialist_review,vconnolly@example.com,94824350323,BA51 1DJ,phone,Y,2025-10-29
ACC-11986,CUST-51986,Ms Sian Knight,credit_card,early,13,634.06,7538.13,N,email_sent,jack11@example.net,78066485905,W18 9FH,letter,Y,2025-12-17
ACC-11987,CUST-51987,Luke Lewis,auto_finance,mid,57,1288.68,6011.5,N,,bethanbolton@example.net,,S9 4HQ,email,Y,2025-11-01
ACC-11988,CUST-51988,Heather Lambert,credit_card,early,22,538.6,11933.26,N,legal_watch,katiescott@example.org,44857054171,G21 7TX,phone,Y,2025-11-25
ACC-11989,CUST-51989,Sarah Lloyd,personal_loan,early,12,507.53,8334.71,N,no_response_cycle,,41058899892,L19 1PZ,email,Y,2025-12-13
ACC-11990,CUST-51990,Jayne Burns-Moore,personal_loan,mid,52,1087.47,10712.1,N,legal watch,,41313201646,EH4V 7PQ,email,Y,2025-11-03
ACC-11991,CUST-51991,Jay Jones,personal_loan,early,29,164.26,2838.96,Y,legal_watch,bdavies@example.org,24463540357,G58 7SH,letter,N,2026-01-25
ACC-11992,CUST-51992,Mr Gerard Hughes,credit_card,mid,31,1367.33,15360.68,N,no_response_cycle,kylesaunders@example.net,,N3G 9ET,email,Y,2025-12-30
ACC-11993,CUST-51993,Phillip Begum,personal_loan,early,29,173.0,6976.29,N,specialist_review,,51629154261,OL6 8ND,,Y,2025-12-22
ACC-11994,CUST-51994,Miss Lisa Atkins,credit_card,early,28,1075.49,12740.97,N,awaiting_follow_up,lawrence62@example.net,93320913765,LU5 0ET,email,Y,2026-01-12
ACC-11995,CUST-51995,Lewis Parker,credit_card,late,90,560.36,6423.4,Y,no_response_cycle,wheelerconnor@example.org,94347303940,TW1A 9RH,email,N,2025-12-08
ACC-11996,CUST-51996,Douglas Allan,auto_finance,mid,39,1075.49,14065.12,N,manual_follow_up,barberalison@example.net,10363693518,N85 3AX,letter,Y,2025-12-05
ACC-11997,CUST-51997,Martin Williams-Bentley,personal_loan,early,22,1108.04,7933.27,N,plan_requested,ritabrown@example.org,31927262607,NW3 2FW,letter,Y,2026-01-17
ACC-11998,CUST-51998,Abigail Bond,auto_finance,late,86,1641.5,8638.11,N,new delinquency,moneill@example.com,13442205460,B5 0YX,phone,N,2025-12-25
ACC-11999,CUST-51999,Mr Ronald Carter,personal_loan,mid,36,431.43,3593.48,N,specialist_review,williamsjennifer@example.net,29956794585,DD00 2HE,letter,Y,2025-11-13
ACC-12000,CUST-52000,Pauline Cunningham,personal_loan,early,10,749.64,11551.6,N,no_response_cycle,haynesmaureen@example.com,,S8 2NF,sms,Y,2026-01-23
ACC-12001,CUST-52001,Lindsey Haynes,auto_finance,early,23,1028.68,11129.39,N,legal_watch,wdaniels@example.com,84399791627,S4T 0YF,email,Y,2025-12-24
ACC-12002,CUST-52002,Brenda Miller,credit_card,early,22,915.58,9047.23,N,plan_requested,alan81@example.org,95141212978,CW5 5PS,phone,Y,2025-11-15
ACC-12003,CUST-52003,Gerald Davis,personal_loan,early,6,1293.92,4817.74,N,Awaiting Follow Up,karenchapman@example.com,72126240214,NG4W 9NL,phone,Y,2026-01-28
ACC-12004,CUST-52004,Angela Gray,credit_card,mid,59,1459.66,7090.31,N,plan_requested,sharon68@example.net,88975591816,N36 4GD,phone,Y,2025-12-24
ACC-12005,CUST-52005,Toby Harris,credit_card,late,102,695.83,9668.97,Y,specialist_review,thorpevincent@example.org,08299605904,S15 1WQ,email,N,2025-12-24
ACC-12006,CUST-52006,Mr Guy Clarke,credit_card,mid,55,591.06,14143.23,N,promise_due,williamsanthony@example.org,12318805119,LL7 5YB,phone,Y,2025-10-14
ACC-12007,CUST-52007,Mr Cameron Gallagher,credit_card,early,8,316.85,13207.8,N,plan_requested,eileen14@example.org,57903554154,KW6A 9LF,,Y,2025-12-13
ACC-12008,CUST-52008,Leslie Fry,personal_loan,mid,33,1311.37,2009.87,N,plan_requested,kirstyturner@example.net,53904683529,E9 8DN,sms,Y,2025-12-24
ACC-12009,CUST-52009,Dr Daniel Thompson,personal_loan,late,108,753.66,9924.62,N,email_sent,gemmajackson@example.net,69815102019,W7K 1FP,,N,2025-11-14
ACC-12010,CUST-52010,Dr Stanley Holmes,credit_card,early,13,784.64,13758.77,N,awaiting_follow_up,hlawrence@example.com,16642515348,FY4 7FU,email,Y,2025-11-09
ACC-12011,CUST-52011,Gavin Marshall,personal_loan,early,27,1282.48,12566.35,N,plan_requested,alexrobson@example.org,60763370680,B9C 1NQ,email,Y,2025-11-30
ACC-12012,CUST-52012,Kayleigh Coles,personal_loan,early,5,1489.69,14908.78,N,awaiting_follow_up,vwalker@example.net,09926792446,B3 2NP,sms,Y,2026-01-16
ACC-12013,CUST-52013,Leslie Wilkinson,auto_finance,early,28,1767.1,12449.51,N,no_response_cycle,howardyoung@example.org,33052701078,S9 9AD,,Y,2025-12-10
ACC-12014,CUST-52014,Dr Cameron Stone,credit_card,early,23,617.63,12692.03,N,plan_requested,bthomas@example.org,41594517146,HD5E 9BN,email,Y,2025-10-02
ACC-12015,CUST-52015,John Francis,credit_card,late,99,1325.08,11473.29,Y,promise_due,paullaw@example.com,48311122424,B64 0TG,,N,2025-10-04
ACC-12016,CUST-52016,Joel Knight-Jackson,personal_loan,early,19,384.53,6316.06,N,Awaiting Follow Up,woodstanley@example.com,65561818659,ME63 0BY,sms,Y,2026-01-07
ACC-12017,CUST-52017,Malcolm Nicholson,credit_card,late,110,156.82,12315.98,Y,plan_requested,gemmalynch@example.com,36074414955,WC49 9SW,,N,2025-11-15
ACC-12018,CUST-52018,Dr Dorothy Burton,credit_card,late,83,906.06,11344.44,N,Awaiting Follow Up,northbrett@example.org,53260264368,M2S 4PE,sms,N,2025-10-07
ACC-12019,CUST-52019,Adrian Brooks,credit_card,late,83,839.69,5287.87,Y,specialist_review,williamsmohammad@example.com,53341137020,RM5 2WR,letter,N,2025-12-01
ACC-12020,CUST-52020,Tina Thomas,credit_card,early,12,926.22,8980.16,N,Awaiting Follow Up,,14779879918,S24 9XT,phone,Y,2025-10-02
ACC-12021,CUST-52021,Darren Evans,credit_card,mid,44,453.8,14119.53,N,Awaiting Follow Up,hardingalexander@example.com,77654698005,W4S 9LU,phone,Y,2025-10-16
ACC-12022,CUST-52022,Mr Dennis Wright,credit_card,mid,53,1776.34,4074.69,N,email_sent,sheilahill@example.com,63926719553,HD07 0XA,letter,Y,2025-10-12
ACC-12023,CUST-52023,Malcolm Grant,credit_card,early,5,933.36,10469.46,N,manual_follow_up,ssmith@example.org,83421157040,W27 4DZ,letter,Y,2025-11-02
ACC-12024,CUST-52024,Charlie Bailey-Hall,credit_card,mid,51,679.37,1449.39,N,awaiting_follow_up,wmason@example.net,88503290073,B1 1BH,phone,Y,2026-01-22
ACC-12025,CUST-52025,Jeffrey Fitzgerald-Evans,credit_card,late,94,1791.3,9280.7,N,promise_due,bradley85@example.net,87196201881,G96 4FE,sms,N,2025-10-13
ACC-12026,CUST-52026,Robert Pritchard-Jackson,auto_finance,early,6,408.17,11285.11,N,awaiting_follow_up,brennandominic@example.net,53503670488,CR0 2TJ,letter,Y,2025-12-09
ACC-12027,CUST-52027,Antony Wood-Dale,auto_finance,early,5,1606.57,10736.97,N,legal_watch,andrea42@example.net,09412223547,IM0 7RD,,Y,2025-10-11
ACC-12028,CUST-52028,Michael Kaur,credit_card,mid,55,891.36,10824.93,N,no_response_cycle,johnsonheather@example.org,11202527072,OX7 5EG,sms,Y,2025-12-22
ACC-12029,CUST-52029,Marilyn Gray-Lamb,personal_loan,mid,51,1509.44,8183.16,N,legal_watch,skinnerkimberley@example.com,69024997592,CR8 2AJ,phone,Y,2025-11-06
ACC-12030,CUST-52030,Mrs Francesca Kaur,credit_card,mid,47,378.85,6770.4,N,plan_requested,,93691162301,M1G 2UE,email,Y,2025-11-19
